SiteID,472003,Site Timezone,-9,Data Timezone,0,Longitude,-165.13208,Latitude,60.534363
Year,Month,Day,Hour,Minute,wind speed at 80m (m/s),wind direction at 80m (deg)
2018,7,18,12,30,4.88,199.29
2018,7,18,13,30,5.84,181.12
2018,7,18,14,30,4.39,187.70000000000002
2018,7,18,15,30,4.14,194.56
2018,7,18,16,30,5.37,182.88
2018,7,18,17,30,4.43,195.05
2018,7,18,18,30,3.69,200.8
2018,7,18,19,30,3.39,165.31
2018,7,18,20,30,3.02,138.26
2018,7,18,21,30,3.09,131.94
2018,7,18,22,30,3.15,141.82
2018,7,18,23,30,2.72,149.78
2018,7,19,0,30,2.97,165.72
2018,7,19,1,30,2.72,167.74
2018,7,19,2,30,3.95,186.19
2018,7,19,3,30,4.66,190.56
2018,7,19,4,30,4.65,191.85
2018,7,19,5,30,3.5100000000000002,184.96
2018,7,19,6,30,3.5700000000000003,178.31
2018,7,19,7,30,3.2,168.98
2018,7,19,8,30,2.46,171.55
2018,7,19,9,30,2.2600000000000002,195.57
2018,7,19,10,30,0.4,170.41
2018,7,19,11,30,1.53,0.89
2018,7,19,12,30,1.21,29.63
2018,7,19,13,30,1.98,24.060000000000002
2018,7,19,14,30,1.53,29
2018,7,19,15,30,2.08,74.37
2018,7,19,16,30,2.32,67.95
2018,7,19,17,30,3.31,73.51
2018,7,19,18,30,4.51,85.10000000000001
2018,7,19,19,30,5.43,98
2018,7,19,20,30,5.95,96.41
2018,7,19,21,30,3.97,151.93
2018,7,19,22,30,4.87,201.47
2018,7,19,23,30,4.5,202.94
2018,7,20,0,30,4.8,211.83
2018,7,20,1,30,4.17,206.85
2018,7,20,2,30,4.22,205.75
2018,7,20,3,30,3.91,205.47
2018,7,20,4,30,3.45,210.66
2018,7,20,5,30,2.98,215.45000000000002
2018,7,20,6,30,2.16,223.08
2018,7,20,7,30,1.92,227.74
2018,7,20,8,30,0.58,230.61
2018,7,20,9,30,0.54,176.68
2018,7,20,10,30,1.58,142.33
2018,7,20,11,30,1.6600000000000001,107.63
2018,7,20,12,30,1.8800000000000001,101.62
2018,7,20,13,30,2.43,114.31
2018,7,20,14,30,2.58,128.39000000000001
2018,7,20,15,30,3.12,128.54
2018,7,20,16,30,3.36,123.05
2018,7,20,17,30,3.85,121.48
2018,7,20,18,30,5.16,133.88
2018,7,20,19,30,5.3500000000000005,132.5
2018,7,20,20,30,4.8100000000000005,115.44
2018,7,20,21,30,5.37,115.29
2018,7,20,22,30,6.33,116.62
2018,7,20,23,30,8.24,123.64
2018,7,21,0,30,7.21,117
2018,7,21,1,30,8.55,119.01
2018,7,21,2,30,8.71,118.38
2018,7,21,3,30,9.3,124.11
2018,7,21,4,30,9.06,128.3
2018,7,21,5,30,8.67,136.06
2018,7,21,6,30,8.11,140.82
2018,7,21,7,30,7.0600000000000005,142.99
2018,7,21,8,30,5.66,144.96
2018,7,21,9,30,5.98,134.81
2018,7,21,10,30,6.45,141.21
2018,7,21,11,30,5.93,142.82
2018,7,21,12,30,6.82,137.73
2018,7,21,13,30,7.59,138.20000000000002
2018,7,21,14,30,5.79,132.57
2018,7,21,15,30,6.25,143.97
2018,7,21,16,30,6.05,126.01
2018,7,21,17,30,7.24,132.61
2018,7,21,18,30,6.61,133.35
2018,7,21,19,30,7.09,133.57
2018,7,21,20,30,7.48,134.93
2018,7,21,21,30,8.64,139.26
2018,7,21,22,30,8.870000000000001,145.23
2018,7,21,23,30,9.5,136.39000000000001
2018,7,22,0,30,10.35,140.95000000000002
2018,7,22,1,30,11.78,143.73
2018,7,22,2,30,13.31,146.38
2018,7,22,3,30,11.92,148.84
2018,7,22,4,30,11.85,147.5
2018,7,22,5,30,12.81,144.69
2018,7,22,6,30,11.370000000000001,142.88
2018,7,22,7,30,12.98,140.42000000000002
2018,7,22,8,30,11.91,141.09
2018,7,22,9,30,11.11,141.45000000000002
2018,7,22,10,30,10.24,145.05
2018,7,22,11,30,9.93,142.73
2018,7,22,12,30,9.97,141.22
2018,7,22,13,30,9.200000000000001,143.73
2018,7,22,14,30,9.09,144.3
2018,7,22,15,30,10.4,140.27
2018,7,22,16,30,10.75,138.14000000000001
2018,7,22,17,30,9.49,144.67000000000002
2018,7,22,18,30,8.86,141.46
2018,7,22,19,30,9.040000000000001,149.23
2018,7,22,20,30,8.57,147.07
2018,7,22,21,30,7.79,142.79
2018,7,22,22,30,6.99,143
2018,7,22,23,30,6.1000000000000005,140.17000000000002
2018,7,23,0,30,4.99,116.65
2018,7,23,1,30,4.14,98.53
2018,7,23,2,30,5.99,92.73
2018,7,23,3,30,7.04,107.77
2018,7,23,4,30,7.66,104.35000000000001
2018,7,23,5,30,8,111.05
2018,7,23,6,30,7.46,113.35000000000001
2018,7,23,7,30,6.8500000000000005,110.94
2018,7,23,8,30,6.37,101.5
2018,7,23,9,30,5.71,100.45
2018,7,23,10,30,4.1,80.7
2018,7,23,11,30,5.05,77.78
2018,7,23,12,30,4.68,64.34
2018,7,23,13,30,4.72,68.97
2018,7,23,14,30,4.99,68.84
2018,7,23,15,30,7.1000000000000005,56.63
2018,7,23,16,30,6.34,65.28
2018,7,23,17,30,4.75,40.96
2018,7,23,18,30,4.01,72.26
2018,7,23,19,30,4.95,77.42
2018,7,23,20,30,4.08,70.39
2018,7,23,21,30,5.29,65.26
2018,7,23,22,30,5.84,70.01
2018,7,23,23,30,7.15,66.78
2018,7,24,0,30,8.33,61.22
2018,7,24,1,30,8.120000000000001,57.69
2018,7,24,2,30,7.2,54.9
2018,7,24,3,30,7.57,52.76
2018,7,24,4,30,7.5200000000000005,51.6
2018,7,24,5,30,6.93,53.69
2018,7,24,6,30,5.79,47.17
2018,7,24,7,30,6.390000000000001,52.14
2018,7,24,8,30,7.04,45.11
2018,7,24,9,30,7.1000000000000005,44.58
2018,7,24,10,30,7.41,45.53
2018,7,24,11,30,7.78,50.58
2018,7,24,12,30,7.65,43.42
2018,7,24,13,30,7.28,42.29
2018,7,24,14,30,7.38,44.46
2018,7,24,15,30,6.16,45.77
2018,7,24,16,30,5.87,53.54
2018,7,24,17,30,4.99,54.22
2018,7,24,18,30,5.86,60.07
2018,7,24,19,30,5.74,72.48
2018,7,24,20,30,5.54,80.88
2018,7,24,21,30,4.5600000000000005,101.02
2018,7,24,22,30,4.0200000000000005,90.43
2018,7,24,23,30,3.86,113.12
2018,7,25,0,30,4.03,75.43
2018,7,25,1,30,1.79,81.66
2018,7,25,2,30,7.8100000000000005,341.54
2018,7,25,3,30,8.44,336.94
2018,7,25,4,30,9.82,336.32
2018,7,25,5,30,8.56,355.57
2018,7,25,6,30,9.71,344.5
2018,7,25,7,30,11.01,11.24
2018,7,25,8,30,11.5,1.08
2018,7,25,9,30,11.38,359.13
2018,7,25,10,30,10.83,354.8
2018,7,25,11,30,9.69,353.37
2018,7,25,12,30,9.31,351.91
2018,7,25,13,30,9.76,353.49
2018,7,25,14,30,9.46,353.41
2018,7,25,15,30,8.15,351.42
2018,7,25,16,30,7.43,352.66
2018,7,25,17,30,6.93,352.94
2018,7,25,18,30,7.46,349.45
2018,7,25,19,30,7.87,346.27
2018,7,25,20,30,7.72,349.67
2018,7,25,21,30,8.08,343.16
2018,7,25,22,30,6.41,341.5
2018,7,25,23,30,6.28,344.65000000000003
2018,7,26,0,30,6.78,340.47
2018,7,26,1,30,7.3100000000000005,334.18
2018,7,26,2,30,8.02,327.98
2018,7,26,3,30,8.26,328.78000000000003
2018,7,26,4,30,8.9,328.11
2018,7,26,5,30,8.8,326.34000000000003
2018,7,26,6,30,9.450000000000001,324.94
2018,7,26,7,30,9.620000000000001,326.66
2018,7,26,8,30,9.63,330.74
2018,7,26,9,30,9.36,341.55
2018,7,26,10,30,9.09,353.77
2018,7,26,11,30,8.55,357.90000000000003
2018,7,26,12,30,8.4,358.3
2018,7,26,13,30,8.26,355.04
2018,7,26,14,30,7.5,359.71
2018,7,26,15,30,6.97,14.97
2018,7,26,16,30,4.96,9.48
2018,7,26,17,30,4.46,337.09000000000003
2018,7,26,18,30,4.92,342.82
2018,7,26,19,30,4.46,339.04
2018,7,26,20,30,2.81,355.56
2018,7,26,21,30,1.93,6.34
2018,7,26,22,30,2.5300000000000002,313.27
2018,7,26,23,30,6.68,319.87
2018,7,27,0,30,7.5600000000000005,314.63
2018,7,27,1,30,5.95,312.04
2018,7,27,2,30,4.54,318.32
2018,7,27,3,30,1.62,348.35
2018,7,27,4,30,1.93,141.77
2018,7,27,5,30,6.22,174.08
2018,7,27,6,30,6.49,175.57
2018,7,27,7,30,6.04,177.81
2018,7,27,8,30,5.46,165
2018,7,27,9,30,5.8,158.66
2018,7,27,10,30,5.39,153.33
2018,7,27,11,30,4.83,137.62
2018,7,27,12,30,6.07,129.91
2018,7,27,13,30,6.82,112.9
2018,7,27,14,30,7.0600000000000005,109.05
2018,7,27,15,30,7.3500000000000005,111.34
2018,7,27,16,30,6.82,109.71000000000001
2018,7,27,17,30,7.78,114.62
2018,7,27,18,30,6.65,123.94
2018,7,27,19,30,8.02,126.02
2018,7,27,20,30,5.94,118.59
2018,7,27,21,30,9.06,123.35000000000001
2018,7,27,22,30,10.21,119.37
2018,7,27,23,30,8.84,122.2
2018,7,28,0,30,9.57,130.41
2018,7,28,1,30,6.8100000000000005,133.26
2018,7,28,2,30,6.94,132.42000000000002
2018,7,28,3,30,7.57,130.33
2018,7,28,4,30,8.97,121.42
2018,7,28,5,30,8.52,112.07000000000001
2018,7,28,6,30,10.31,123.39
2018,7,28,7,30,10.18,122.63
2018,7,28,8,30,10.72,107.36
2018,7,28,9,30,11.52,116.93
2018,7,28,10,30,11.370000000000001,117.44
2018,7,28,11,30,10.46,124.82000000000001
2018,7,28,12,30,11.53,115.95
2018,7,28,13,30,9.370000000000001,120.95
2018,7,28,14,30,10.9,115.89
2018,7,28,15,30,9.63,119.36
2018,7,28,16,30,8.88,113.81
2018,7,28,17,30,8.870000000000001,103.05
2018,7,28,18,30,9.41,113.19
2018,7,28,19,30,10.63,116.07000000000001
2018,7,28,20,30,11.09,112.60000000000001
2018,7,28,21,30,10.870000000000001,103.27
2018,7,28,22,30,11.69,106.7
2018,7,28,23,30,11.51,102.32000000000001
2018,7,29,0,30,12.14,107.06
2018,7,29,1,30,10.63,106.52
2018,7,29,2,30,11.9,110.45
2018,7,29,3,30,11.59,103.43
2018,7,29,4,30,10.870000000000001,100.8
2018,7,29,5,30,9.23,92.64
2018,7,29,6,30,10.53,85.26
2018,7,29,7,30,11.55,98.97
2018,7,29,8,30,11.85,91.62
2018,7,29,9,30,11.64,104.46000000000001
2018,7,29,10,30,10.4,101.41
2018,7,29,11,30,11.07,97.63
2018,7,29,12,30,11.790000000000001,106.44
2018,7,29,13,30,12.5,106.75
2018,7,29,14,30,12.23,106.78
2018,7,29,15,30,12.32,102.81
2018,7,29,16,30,11.370000000000001,102.82000000000001
2018,7,29,17,30,13.21,109.17
2018,7,29,18,30,12.530000000000001,106.47
2018,7,29,19,30,12.5,103.23
2018,7,29,20,30,13.91,102.37
2018,7,29,21,30,14.75,105.45
2018,7,29,22,30,15.21,105.56
2018,7,29,23,30,15.530000000000001,107.75
2018,7,30,0,30,15.1,104.38
2018,7,30,1,30,16.28,110.08
2018,7,30,2,30,16.23,109.51
2018,7,30,3,30,15.51,108.28
2018,7,30,4,30,15.27,107.19
2018,7,30,5,30,15.17,112.12
2018,7,30,6,30,14.11,116.43
2018,7,30,7,30,12.75,125.48
2018,7,30,8,30,12.59,131.43
2018,7,30,9,30,12.26,130.7
2018,7,30,10,30,11.73,136.89000000000001
2018,7,30,11,30,11.27,138.93
2018,7,30,12,30,12.09,148.03
2018,7,30,13,30,10.82,143.73
2018,7,30,14,30,11.69,140.6
2018,7,30,15,30,11.69,144.02
2018,7,30,16,30,12.71,151.42000000000002
2018,7,30,17,30,12.76,150.37
2018,7,30,18,30,12.09,158.41
2018,7,30,19,30,13.17,150.03
2018,7,30,20,30,12.67,150.65
2018,7,30,21,30,12.030000000000001,151.67000000000002
2018,7,30,22,30,13.21,153.56
2018,7,30,23,30,13.33,155.14000000000001
2018,7,31,0,30,12.280000000000001,152.91
2018,7,31,1,30,10.67,150.33
2018,7,31,2,30,11.47,135.32
2018,7,31,3,30,10.52,134.31
2018,7,31,4,30,10.22,147.45000000000002
2018,7,31,5,30,11.86,141.76
2018,7,31,6,30,12.16,144.01
2018,7,31,7,30,10.69,140.99
2018,7,31,8,30,12.18,141.67000000000002
2018,7,31,9,30,11.370000000000001,145.62
2018,7,31,10,30,12.81,147.34
2018,7,31,11,30,11.3,149.49
2018,7,31,12,30,11.28,150.45000000000002
2018,7,31,13,30,11.23,151.09
2018,7,31,14,30,10.63,146.05
2018,7,31,15,30,11.51,141.88
2018,7,31,16,30,11.64,144.49
2018,7,31,17,30,12.040000000000001,138.9
2018,7,31,18,30,12.82,144.63
2018,7,31,19,30,13.71,143.46
2018,7,31,20,30,13.84,144.84
2018,7,31,21,30,13.3,144.99
2018,7,31,22,30,13.22,147.39000000000001
2018,7,31,23,30,13.59,144.54
2018,8,1,0,30,13.620000000000001,156.98
2018,8,1,1,30,12.700000000000001,159.45000000000002
2018,8,1,2,30,11.69,172.56
2018,8,1,3,30,11.41,177.31
2018,8,1,4,30,9.25,169.95000000000002
2018,8,1,5,30,10.63,186.54
2018,8,1,6,30,11.69,184.79
2018,8,1,7,30,11.94,188.11
2018,8,1,8,30,13.05,187.22
2018,8,1,9,30,13.540000000000001,189.47
2018,8,1,10,30,13.09,200.53
2018,8,1,11,30,13.93,199.19
2018,8,1,12,30,13.44,201.37
2018,8,1,13,30,13.63,205.6
2018,8,1,14,30,13.24,208.83
2018,8,1,15,30,13.02,208.05
2018,8,1,16,30,13.11,210.3
2018,8,1,17,30,12.33,207.77
2018,8,1,18,30,11.86,206.62
2018,8,1,19,30,9.81,205.73000000000002
2018,8,1,20,30,9.6,203.29
2018,8,1,21,30,11.43,202.22
2018,8,1,22,30,11.66,202.61
2018,8,1,23,30,10.88,198.48000000000002
2018,8,2,0,30,10.88,184.5
2018,8,2,1,30,8.92,170.75
2018,8,2,2,30,8.01,164.36
2018,8,2,3,30,8.28,156.96
2018,8,2,4,30,8.51,155.37
2018,8,2,5,30,7.97,153.81
2018,8,2,6,30,6.99,170.02
2018,8,2,7,30,6.3500000000000005,189.68
2018,8,2,8,30,5.8,196.61
2018,8,2,9,30,5.07,230.84
2018,8,2,10,30,4.96,258.24
2018,8,2,11,30,4.55,282.13
2018,8,2,12,30,6.2700000000000005,277
2018,8,2,13,30,6.97,286.16
2018,8,2,14,30,6.57,293.48
2018,8,2,15,30,6.57,282.47
2018,8,2,16,30,8.09,288.92
2018,8,2,17,30,9.16,293.78000000000003
2018,8,2,18,30,8.92,293.99
2018,8,2,19,30,8.73,289.37
2018,8,2,20,30,8.6,280.53000000000003
2018,8,2,21,30,10.120000000000001,283.87
2018,8,2,22,30,9.57,302.3
2018,8,2,23,30,12.86,294.54
2018,8,3,0,30,12.83,294.38
2018,8,3,1,30,14.13,292.5
2018,8,3,2,30,14.27,289.17
2018,8,3,3,30,14.74,295.95
2018,8,3,4,30,13.81,297.3
2018,8,3,5,30,16.32,303.47
2018,8,3,6,30,17.6,318.64
2018,8,3,7,30,17.96,325.07
2018,8,3,8,30,16.45,328.91
2018,8,3,9,30,15.55,329.67
2018,8,3,10,30,15.08,329.05
2018,8,3,11,30,13.16,327.25
2018,8,3,12,30,13.24,328.97
2018,8,3,13,30,13.46,327.66
2018,8,3,14,30,13.9,331.34000000000003
2018,8,3,15,30,13.450000000000001,325.55
2018,8,3,16,30,11.58,319.81
2018,8,3,17,30,8.45,322.87
2018,8,3,18,30,10.06,323.49
2018,8,3,19,30,8.81,318.63
2018,8,3,20,30,8.85,307.93
2018,8,3,21,30,9.25,310.74
2018,8,3,22,30,8.89,308.01
2018,8,3,23,30,8.24,306.23
2018,8,4,0,30,7.6000000000000005,305.43
2018,8,4,1,30,6.0200000000000005,299.45
2018,8,4,2,30,4.71,293
2018,8,4,3,30,4.53,299.78000000000003
2018,8,4,4,30,3.77,304.82
2018,8,4,5,30,2.91,280.40000000000003
2018,8,4,6,30,1.76,315.76
2018,8,4,7,30,0.81,299.39
2018,8,4,8,30,2.15,97.01
2018,8,4,9,30,3.3200000000000003,135.45
2018,8,4,10,30,4.5200000000000005,164.70000000000002
2018,8,4,11,30,4.72,162.16
2018,8,4,12,30,5.33,152.13
2018,8,4,13,30,5.15,141.96
2018,8,4,14,30,5.61,122.19
2018,8,4,15,30,6.12,129.85
2018,8,4,16,30,5.22,122.47
2018,8,4,17,30,4.7700000000000005,112.26
2018,8,4,18,30,4.32,115.77
2018,8,4,19,30,3.33,128.93
2018,8,4,20,30,3.09,225.45000000000002
2018,8,4,21,30,4.28,212.94
2018,8,4,22,30,5.23,216.53
2018,8,4,23,30,5.76,199.72
2018,8,5,0,30,6.74,210.78
2018,8,5,1,30,8.9,211.22
2018,8,5,2,30,9.13,207.05
2018,8,5,3,30,11.22,208.31
2018,8,5,4,30,13.040000000000001,206.82
2018,8,5,5,30,15.24,224.85
2018,8,5,6,30,15.120000000000001,233.59
2018,8,5,7,30,14.99,240.67000000000002
2018,8,5,8,30,13.97,242.25
2018,8,5,9,30,11.950000000000001,248.4
2018,8,5,10,30,11.22,250.1
2018,8,5,11,30,10.790000000000001,251.45000000000002
2018,8,5,12,30,10.03,255.74
2018,8,5,13,30,9.1,248.84
2018,8,5,14,30,8.02,243.83
2018,8,5,15,30,8.290000000000001,234.75
2018,8,5,16,30,6.67,214.03
2018,8,5,17,30,7.11,195.36
2018,8,5,18,30,7.5200000000000005,193.6
2018,8,5,19,30,5.99,190.15
2018,8,5,20,30,5.86,191.05
2018,8,5,21,30,4.24,225.91
2018,8,5,22,30,3.52,242.62
2018,8,5,23,30,4.78,300.01
2018,8,6,0,30,3.22,273.74
2018,8,6,1,30,5.2,279.41
2018,8,6,2,30,4.82,246.17000000000002
2018,8,6,3,30,7.41,267.58
2018,8,6,4,30,7.140000000000001,264.71
2018,8,6,5,30,6.53,276.78000000000003
2018,8,6,6,30,8.08,269.82
2018,8,6,7,30,9.49,262.55
2018,8,6,8,30,8.870000000000001,265.39
2018,8,6,9,30,7.63,264.65
2018,8,6,10,30,6.88,266.75
2018,8,6,11,30,5.55,264.59000000000003
2018,8,6,12,30,5.1000000000000005,263.22
2018,8,6,13,30,3.24,259.27
2018,8,6,14,30,2.98,250.92000000000002
2018,8,6,15,30,4.0200000000000005,211.24
2018,8,6,16,30,4.14,197.02
2018,8,6,17,30,4.15,184.65
2018,8,6,18,30,4.3100000000000005,176.37
2018,8,6,19,30,5.04,187.96
2018,8,6,20,30,5.42,192.87
2018,8,6,21,30,4.87,198.22
2018,8,6,22,30,4.22,223.34
2018,8,6,23,30,5.21,283.43
2018,8,7,0,30,5.01,284.53000000000003
2018,8,7,1,30,6.640000000000001,288.92
2018,8,7,2,30,7.99,297.73
2018,8,7,3,30,8.74,323
2018,8,7,4,30,9.74,334.97
2018,8,7,5,30,10.15,337.3
2018,8,7,6,30,9.67,325.05
2018,8,7,7,30,9.4,321.94
2018,8,7,8,30,8.790000000000001,305.69
2018,8,7,9,30,8.61,302.89
2018,8,7,10,30,8.51,295.72
2018,8,7,11,30,8.120000000000001,293.31
2018,8,7,12,30,7.9,294.34000000000003
2018,8,7,13,30,7.45,292.62
2018,8,7,14,30,6.5,292.75
2018,8,7,15,30,6.1000000000000005,296.85
2018,8,7,16,30,6.9,295.52
2018,8,7,17,30,7.78,304.88
2018,8,7,18,30,5.7700000000000005,314.21
2018,8,7,19,30,4.68,350.89
2018,8,7,20,30,6.43,353.38
2018,8,7,21,30,6.57,340.69
2018,8,7,22,30,6.46,335.94
2018,8,7,23,30,8.18,323.41
2018,8,8,0,30,7.67,340.82
2018,8,8,1,30,9.6,334.63
2018,8,8,2,30,9.91,332.25
2018,8,8,3,30,11.71,333.37
2018,8,8,4,30,11.57,333.02
2018,8,8,5,30,11.200000000000001,329.51
2018,8,8,6,30,12.35,328.28000000000003
2018,8,8,7,30,11.49,322.37
2018,8,8,8,30,10.43,314.89
2018,8,8,9,30,10.35,308.72
2018,8,8,10,30,9.700000000000001,302.44
2018,8,8,11,30,10.92,292.42
2018,8,8,12,30,11.120000000000001,291.83
2018,8,8,13,30,11.700000000000001,288.66
2018,8,8,14,30,11.540000000000001,286.85
2018,8,8,15,30,10.82,288.72
2018,8,8,16,30,11.72,284.1
2018,8,8,17,30,11,288.76
2018,8,8,18,30,10.47,285.92
2018,8,8,19,30,11.06,299.73
2018,8,8,20,30,7.97,308.85
2018,8,8,21,30,9.03,308.92
2018,8,8,22,30,9.36,313.05
2018,8,8,23,30,8.8,311.08
2018,8,9,0,30,8.18,308.13
2018,8,9,1,30,7.17,304.44
2018,8,9,2,30,6.68,301.86
2018,8,9,3,30,6.390000000000001,302.13
2018,8,9,4,30,6.54,306.28000000000003
2018,8,9,5,30,6.42,293.94
2018,8,9,6,30,5.98,295.36
2018,8,9,7,30,6.83,287.87
2018,8,9,8,30,5.98,290.65000000000003
2018,8,9,9,30,5.16,297.62
2018,8,9,10,30,3.74,302.44
2018,8,9,11,30,5.5600000000000005,274.38
2018,8,9,12,30,7.55,278.97
2018,8,9,13,30,6.99,281.1
2018,8,9,14,30,6.49,277.43
2018,8,9,15,30,6.44,286.40000000000003
2018,8,9,16,30,5.7700000000000005,287.69
2018,8,9,17,30,4.4,282.97
2018,8,9,18,30,2.73,273.06
2018,8,9,19,30,2.19,261.52
2018,8,9,20,30,2.72,240.44
2018,8,9,21,30,4.17,212.20000000000002
2018,8,9,22,30,4.23,197.59
2018,8,9,23,30,4.3500000000000005,202.59
2018,8,10,0,30,4.0200000000000005,199.45000000000002
2018,8,10,1,30,3.72,199.67000000000002
2018,8,10,2,30,2.7800000000000002,197.13
2018,8,10,3,30,3.43,189.38
2018,8,10,4,30,3.98,180.67000000000002
2018,8,10,5,30,3.7800000000000002,163.44
2018,8,10,6,30,3.88,150.79
2018,8,10,7,30,3.24,145.62
2018,8,10,8,30,3.9,97.89
2018,8,10,9,30,5.87,104.34
2018,8,10,10,30,7.32,95.14
2018,8,10,11,30,7.63,95.03
2018,8,10,12,30,9.11,86.5
2018,8,10,13,30,9.620000000000001,86.13
2018,8,10,14,30,9.56,85.72
2018,8,10,15,30,9.39,90.2
2018,8,10,16,30,9.99,99.88
2018,8,10,17,30,10.21,87.38
2018,8,10,18,30,11.32,80.67
2018,8,10,19,30,13.99,76.81
2018,8,10,20,30,13.88,79.5
2018,8,10,21,30,14.58,82.04
2018,8,10,22,30,13.92,77.94
2018,8,10,23,30,11.01,83.16
2018,8,11,0,30,5.3500000000000005,149.42000000000002
2018,8,11,1,30,6.08,175.46
2018,8,11,2,30,6.18,182.72
2018,8,11,3,30,6.36,179.26
2018,8,11,4,30,5.94,180.88
2018,8,11,5,30,5.59,174.81
2018,8,11,6,30,5.17,164.87
2018,8,11,7,30,4.04,160.04
2018,8,11,8,30,3.27,152
2018,8,11,9,30,2.72,142.57
2018,8,11,10,30,2.5,132.14000000000001
2018,8,11,11,30,2.27,130.78
2018,8,11,12,30,2.33,132.66
2018,8,11,13,30,3.0300000000000002,130.33
2018,8,11,14,30,2.2800000000000002,116.44
2018,8,11,15,30,2.69,105.74000000000001
2018,8,11,16,30,3.3200000000000003,115.98
2018,8,11,17,30,2.74,109.06
2018,8,11,18,30,2.0100000000000002,106.07000000000001
2018,8,11,19,30,1.79,99.36
2018,8,11,20,30,1.06,109.56
2018,8,11,21,30,1.22,134.67000000000002
2018,8,11,22,30,1.29,136.42000000000002
2018,8,11,23,30,1.01,141.39000000000001
2018,8,12,0,30,1.34,109.15
2018,8,12,1,30,1.47,117.37
2018,8,12,2,30,2.27,93.45
2018,8,12,3,30,3.75,100.62
2018,8,12,4,30,4.58,118.08
2018,8,12,5,30,5.28,114.66
2018,8,12,6,30,5.96,110.39
2018,8,12,7,30,7.21,83.54
2018,8,12,8,30,9.16,74.43
2018,8,12,9,30,13.46,71.5
2018,8,12,10,30,14.76,79.69
2018,8,12,11,30,13.57,80.02
2018,8,12,12,30,13.82,82.31
2018,8,12,13,30,12.88,84.62
2018,8,12,14,30,12.72,84.11
2018,8,12,15,30,12.450000000000001,80.53
2018,8,12,16,30,11.32,90.74
2018,8,12,17,30,8.950000000000001,112.29
2018,8,12,18,30,7.28,94.27
2018,8,12,19,30,5.93,75.4
2018,8,12,20,30,6.16,70.73
2018,8,12,21,30,2.59,53.64
2018,8,12,22,30,0.8300000000000001,320.01
2018,8,12,23,30,4.37,301.2
2018,8,13,0,30,6.26,306.68
2018,8,13,1,30,6.46,296.58
2018,8,13,2,30,6.18,288.6
2018,8,13,3,30,7.12,284.43
2018,8,13,4,30,7.5600000000000005,274.51
2018,8,13,5,30,9.6,279.76
2018,8,13,6,30,11.96,276.58
2018,8,13,7,30,14.47,273.18
2018,8,13,8,30,16.11,268.89
2018,8,13,9,30,16.63,266.36
2018,8,13,10,30,16.79,265.58
2018,8,13,11,30,17.11,262.4
2018,8,13,12,30,16.27,266.87
2018,8,13,13,30,15.96,268.52
2018,8,13,14,30,14.82,267.78000000000003
2018,8,13,15,30,17.84,265.1
2018,8,13,16,30,16.79,267.27
2018,8,13,17,30,15.450000000000001,271.47
2018,8,13,18,30,13.69,282.97
2018,8,13,19,30,13.61,288.37
2018,8,13,20,30,14.14,292.91
2018,8,13,21,30,14.19,304.11
2018,8,13,22,30,15.09,302.81
2018,8,13,23,30,15.47,307.12
2018,8,14,0,30,15.34,314.22
2018,8,14,1,30,15.120000000000001,313.53000000000003
2018,8,14,2,30,16.97,323.17
2018,8,14,3,30,18.38,325.45
2018,8,14,4,30,18.17,322.19
2018,8,14,5,30,17.63,324.2
2018,8,14,6,30,16.2,320.82
2018,8,14,7,30,16.13,320.48
2018,8,14,8,30,15.280000000000001,321.94
2018,8,14,9,30,14.47,323.11
2018,8,14,10,30,14.280000000000001,323.41
2018,8,14,11,30,14.08,323.04
2018,8,14,12,30,13.39,326.18
2018,8,14,13,30,14.07,334.92
2018,8,14,14,30,13.99,339.15000000000003
2018,8,14,15,30,14.26,342.39
2018,8,14,16,30,15.05,345.1
2018,8,14,17,30,15.06,338.53000000000003
2018,8,14,18,30,14.790000000000001,339.99
2018,8,14,19,30,14.73,339.69
2018,8,14,20,30,13.86,338.99
2018,8,14,21,30,13.21,338.13
2018,8,14,22,30,13.23,337.98
2018,8,14,23,30,13.48,337.96
2018,8,15,0,30,13.24,338.63
2018,8,15,1,30,13.15,339.48
2018,8,15,2,30,12.63,340.58
2018,8,15,3,30,11.91,340.49
2018,8,15,4,30,12.09,339.84000000000003
2018,8,15,5,30,12.27,343.96
2018,8,15,6,30,12.09,339.6
2018,8,15,7,30,12.19,338.15000000000003
2018,8,15,8,30,12.5,344.3
2018,8,15,9,30,12.56,344.92
2018,8,15,10,30,12.22,346.37
2018,8,15,11,30,11.78,344.44
2018,8,15,12,30,12.040000000000001,347.08
2018,8,15,13,30,10.83,349.82
2018,8,15,14,30,11.18,352.67
2018,8,15,15,30,10.68,355.46
2018,8,15,16,30,10.24,355.42
2018,8,15,17,30,9.33,355.19
2018,8,15,18,30,9.53,350.08
2018,8,15,19,30,9.25,351
2018,8,15,20,30,9.450000000000001,347.69
2018,8,15,21,30,9.02,343.01
2018,8,15,22,30,9.59,339.63
2018,8,15,23,30,9.61,331.76
2018,8,16,0,30,11.040000000000001,322.99
2018,8,16,1,30,11.55,320.6
2018,8,16,2,30,11.540000000000001,320.59000000000003
2018,8,16,3,30,11.120000000000001,323.02
2018,8,16,4,30,10.61,322.2
2018,8,16,5,30,10.76,326.76
2018,8,16,6,30,10.540000000000001,327.55
2018,8,16,7,30,9.97,328.58
